Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,All,1.5,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Male,All,1.3,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Female,All,1.7,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,White,1.8,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,Hispanic,2.1,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,Black,0.3,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,All,5.0,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,Hispanic,7.3,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,All,1.8,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,Asian/PI,1.3,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,Black,,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates censored where less than 5 cases were presented as data would be statistically unstable.; Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,Hispanic,1.6,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Both,White,1.5,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Female,All,5.2,"Portland (Multnomah County), OR","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",OPHAT E Coli Query,,,,,3.2,8.0
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2016,Female,All,1.6,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
