"","provider_id","hospital_name","gastrointestinal","eye","nervous_system","musculoskeletal","skin","genitourinary","cardiovascular","respiratory","other"
"3575",450573,"CHRISTUS JASPER MEMORIAL HOSPITAL","173","0","2","36","36","80","0","0","1"
"3576",450578,"HEMPHILL COUNTY HOSPITAL","0","0","0","0","0","0","0","0","0"
"3577",450584,"WILBARGER GENERAL HOSPITAL","454","0","0","6","78","0","0","1","84"
"3578",450586,"SEYMOUR HOSPITAL","49","0","1","0","74","0","0","0","0"
"3579",450587,"BROWNWOOD REGIONAL MEDICAL CENTER","1928","463","59","370","1604","128","13","64","30"
"3580",450596,"LAKE GRANBURY MEDICAL CENTER","1084","464","211","521","71","176","0","112","21"
"3581",450597,"CUERO REGIONAL HOSPITAL","371","93","15","12","42","13","0","0","5"
"3582",450604,"HILL COUNTRY MEMORIAL HOSPITAL INC","252","715","681","641","1583","160","59","23","73"
"3583",450605,"CARE REGIONAL MEDICAL CENTER","232","0","0","0","1","0","0","2","1"
"3584",450610,"MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","4801","456","157","1540","525","1136","414","214","540"
"3585",450617,"CLEAR LAKE REGIONAL MEDICAL CENTER","1509","129","59","335","4075","863","171","171","243"
"3586",450634,"MEDICAL CITY DENTON","318","0","48","355","330","164","117","29","64"
"3587",450638,"HOUSTON NORTHWEST MEDICAL CENTER","2790","631","14","342","1825","357","100","38","165"
"3588",450639,"TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD","274","0","18","322","177","311","177","64","262"
"3589",450641,"NOCONA GENERAL HOSPITAL","278","0","5","2","14","3","0","0","4"
"3590",450643,"DOCTORS HOSPITAL OF LAREDO","1102","421","1","75","159","68","13","12","61"
"3591",450644,"WEST HOUSTON MEDICAL CENTER","992","0","10","442","1478","224","101","290","85"
"3592",450647,"MEDICAL CITY DALLAS","1996","3","38","479","6199","861","228","240","180"
"3593",450651,"MEDICAL CENTER OF PLANO","3324","0","73","431","5373","412","158","61","225"
"3594",450653,"SCENIC MOUNTAIN MEDICAL CENTER","476","0","8","39","60","20","4","0","1"
"3595",450654,"STARR COUNTY MEMORIAL HOSPITAL","2157","0","0","0","572","0","0","0","0"
"3596",450656,"NACOGDOCHES MEDICAL CENTER","221","0","23","113","2647","69","12","54","23"
"3597",450658,"FREESTONE MEDICAL CENTER","97","0","12","16","0","0","0","0","0"
"3598",450659,"PARK PLAZA HOSPITAL","2299","2","11","289","554","145","28","36","332"
"3599",450661,"ODESSA REGIONAL MEDICAL CENTER","705","100","40","420","538","515","61","0","112"
"3600",450662,"VALLEY REGIONAL MEDICAL CENTER","1503","151","7","493","650","90","82","71","73"
"3601",450668,"SIERRA MEDICAL CENTER","1640","132","65","717","643","165","95","182","197"
"3602",450669,"MEDICAL CENTER OF LEWISVILLE","1004","0","20","128","572","114","4","12","65"
"3603",450670,"TOMBALL REGIONAL MEDICAL CENTER","3416","314","281","1133","1432","529","258","53","39"
"3604",450672,"PLAZA MEDICAL CENTER OF FORT WORTH","2365","0","22","165","102","197","425","43","151"
"3605",450674,"WOMANS HOSPITAL OF TEXAS,THE","331","0","4","1","577","1920","0","3","96"
"3606",450675,"MEDICAL CITY ARLINGTON","1322","0","22","278","651","313","40","28","131"
"3607",450677,"TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH","3103","807","34","266","84","224","3","147","10"
"3608",450678,"BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK","1052","0","37","206","3269","133","48","18","0"
"3609",450684,"MEMORIAL HERMANN NORTHEAST","822","0","94","306","90","175","158","6","119"
"3610",450686,"UNIVERSITY MEDICAL CENTER","5395","1071","336","1009","497","437","2107","134","105"
"3611",450688,"DALLAS REGIONAL MEDICAL CENTER","1943","0","0","0","1229","0","12","3","15"
"3612",450690,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER","2597","0","124","0","551","125","24","38","156"
"3613",450694,"EL CAMPO MEMORIAL HOSPITAL","183","53","0","9","3","9","0","1","0"
"3614",450697,"SOUTHWEST GENERAL HOSPITAL","242","115","58","528","470","86","18","0","9"
"3615",450698,"LAMB HEALTHCARE CENTER","0","0","0","0","0","0","0","0","0"
"3616",450702,"LONGVIEW REGIONAL MEDICAL CENTER","3573","133","250","1124","2559","257","416","112","242"
"3617",450709,"HOUSTON METHODIST ST JOHN HOSPITAL","1117","236","30","485","313","173","18","49","76"
"3618",450711,"RIO GRANDE REGIONAL HOSPITAL","1317","1180","15","1130","272","221","127","236","193"
"3619",450713,"ST DAVID'S SOUTH AUSTIN MEDICAL CENTER","723","0","20","250","2718","510","294","104","440"
"3620",450716,"CYPRESS FAIRBANKS MEDICAL CENTER","3506","137","37","234","2654","252","52","112","98"
"3621",450718,"ROUND ROCK MEDICAL CENTER","570","0","234","154","1424","313","84","45","235"
"3622",450723,"METHODIST CHARLTON MEDICAL CENTER","1743","25","10","187","319","132","21","35","140"
"3623",450730,"BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON","2759","35","95","206","206","90","20","34","54"
"3624",450742,"BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE","2416","0","23","358","2717","148","50","244","93"
"3625",450743,"TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON","525","0","10","118","55","159","99","21","39"
"3626",450746,"KNOX COUNTY HOSPITAL","0","0","0","0","0","0","0","0","0"
"3627",450747,"PALESTINE REGIONAL MEDICAL CENTER","1521","0","331","806","639","119","443","9","432"
"3628",450754,"HAMILTON GENERAL HOSPITAL","330","8","0","23","5","4","0","0","0"
"3629",450755,"COVENANT HOSPITAL LEVELLAND","155","0","0","0","8","13","0","0","0"
"3630",450766,"UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY","0","0","83","363","39","0","0","190","5"
"3631",450771,"TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO","467","0","77","204","18","257","5","6","26"
"3632",450774,"TOPS SURGICAL SPECIALTY HOSPITAL","2962","0","45","1343","0","40","0","0","3140"
"3633",450775,"KINGWOOD MEDICAL CENTER","1680","0","70","479","2118","329","290","9","103"
"3634",450779,"TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F","347","0","11","614","145","142","7","46","99"
"3635",450780,"METHODIST AMBULATORY SURGERY HOSPITAL NW","0","47","101","1348","33","0","0","86","54"
"3636",450788,"CORPUS CHRISTI MEDICAL CENTER,THE","1067","0","214","420","2919","655","99","5","49"
"3637",450797,"US PAIN & SPINE HOSPITAL","0","0","83","463","187","6","0","6","0"
"3638",450801,"CHRISTUS ST MICHAEL HEALTH SYSTEM","1484","0","54","501","416","273","180","123","99"
"3639",450803,"UNITED MEMORIAL MEDICAL CENTER","57","20","207","22","37","33","58","32","0"
"3640",450804,"TEXAS ORTHOPEDIC HOSPITAL","0","0","490","3847","111","0","0","0","2"
"3641",450808,"NORTHWEST HILLS SURGICAL HOSPITAL","2979","479","405","720","335","138","0","0","1865"
"3642",450809,"NORTH AUSTIN MEDICAL CENTER","1132","0","85","527","5082","832","60","83","286"
"3643",450820,"HOUSTON METHODIST SUGARLAND HOSPITAL","2420","63","167","1836","1688","779","133","38","302"
"3644",450822,"MEDICAL CITY LAS COLINAS","1216","0","10","130","286","233","9","4","70"
"3645",450825,"CORNERSTONE REGIONAL HOSPITAL","526","184","22","615","17","27","0","0","3"
"3646",450827,"KELL WEST REGIONAL HOSPITAL","16","854","124","563","127","220","0","31","12"
"3647",450828,"CHRISTUS SPOHN HOSPITAL ALICE","707","0","0","127","1819","47","36","0","15"
"3648",450831,"SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON","0","0","216","101","0","1","0","0","2"
"3649",450833,"ENNIS REGIONAL MEDICAL CENTER","341","0","114","192","38","99","66","0","1"
"3650",450834,"PHYSICIANS CENTRE,THE","31","620","128","697","17","2","0","3","3"
"3651",450840,"TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN","420","0","59","110","93","104","3","2","47"
"3652",450844,"HOUSTON METHODIST WILLOWBROOK HOSPITAL","4913","15","417","616","72","329","83","20","19"
"3653",450845,"EL PASO SPECIALTY HOSPITAL","7","0","213","825","18","215","0","0","0"
"3654",450847,"MEMORIAL HERMANN KATY HOSPITAL","921","100","28","539","121","518","38","22","104"
"3655",450848,"MEMORIAL HERMANN SUGAR LAND HOSPITAL","1185","0","29","849","77","358","21","41","39"
"3656",450851,"BAYLOR SCOTT AND WHITE HEART AND VASCULAR HOSPITAL","2","0","0","0","16","0","114","0","249"
"3657",450853,"BAYLOR MEDICAL CENTER AT FRISCO","462","0","225","1301","24","462","0","128","13"
"3658",450855,"HARLINGEN MEDICAL CENTER","1855","0","57","421","7","35","9","0","3"
"3659",450856,"SOUTH TEXAS SPINE AND SURGICAL HOSPITAL","0","0","175","308","0","0","0","0","0"
"3660",450860,"SUGAR LAND SURGICAL HOSPITAL LLP","1875","0","1144","1107","10","0","16","0","3"
"3661",450862,"ST LUKE'S THE WOODLANDS HOSPITAL","2557","0","107","385","1441","460","121","98","231"
"3662",450864,"BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL","0","0","1454","2063","29","3","0","46","0"
"3663",450865,"SETON SOUTHWEST HOSPITAL","921","0","10","42","27","75","0","1","9"
"3664",450867,"SETON NORTHWEST HOSPITAL","1799","43","45","208","161","192","0","14","88"
"3665",450869,"DOCTORS HOSPITAL AT RENAISSANCE","12884","3556","116","2951","3356","1127","2496","367","634"
"3666",450871,"ARISE AUSTIN MEDICAL CENTER","0","0","285","1635","0","371","0","0","1135"
"3667",450872,"USMD HOSPITAL AT ARLINGTON L P","3506","0","88","329","406","1687","41","4","678"
"3668",450874,"BAYLOR SURGICAL HOSPITAL AT LAS COLINAS","0","2906","0","1478","208","0","0","0","2047"
"3669",450875,"QUAIL CREEK SURGICAL HOSPITAL","352","0","669","8089","177","120","0","250","5"
"3670",450876,"LUBBOCK HEART HOSPITAL LP","1084","132","0","2171","0","710","1028","0","797"
"3671",450877,"FOUNDATION SURGICAL HOSPITAL OF EL PASO","2702","257","18","786","36","0","0","0","2942"
"3672",450880,"BAYLOR SURGICAL HOSPITAL AT FORT WORTH","3","0","0","590","1324","386","0","0","2414"
"3673",450883,"BAYLOR MEDICAL CENTER AT TROPHY CLUB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674",450885,"BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL","1529","194","161","444","176","139","3","83","38"
"3675",450888,"TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE","158","0","151","1442","300","80","0","74","194"
"3676",450889,"TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT","0","280","237","4475","0","198","0","0","5321"
"3677",450890,"BAYLOR REGIONAL MEDICAL CENTER AT PLANO","1369","23","143","439","267","184","2","70","200"
"3678",450891,"TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN","593","20","2233","475","21","188","6","21","192"
"3679",450893,"THE HEART HOSPITAL BAYLOR DENTON","4","0","0","0","7","0","5","0","0"
"3680",450894,"PINE CREEK MEDICAL CENTER LLP","442","0","485","2051","55","115","12","27","14"
"3681",451300,"PARMER COUNTY COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682",451301,"REAGAN MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683",451305,"BURLESON ST JOSEPH HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684",451306,"KIMBLE HOSPITAL","0","0","0","0","0","0","0","0","0"
"3685",451307,"IRAAN GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686",451311,"SWEENY COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3687",451312,"RICE MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3688",451323,"ROLLINS BROOK COMMUNITY HOSPITAL","431","23","0","0","1133","0","0","0","1"
"3689",451325,"CONCHO COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3690",451330,"MEDINA REGIONAL HOSPITAL","889","134","0","192","13","17","0","0","2"
"3691",451338,"CULBERSON HOSPITAL","0","0","0","0","0","0","0","0","0"
"3692",451343,"ELECTRA MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3693",451344,"HANSFORD COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3694",451350,"PLAINS MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695",451351,"LYNN COUNTY HOSPITAL DISTRICT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3696",451353,"CRANE COUNTY HOSPITAL DISTRICT","0","0","0","0","0","0","0","0","0"
"3697",451354,"HAMILTON HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698",451355,"COLLINGSWORTH GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3699",451356,"MEMORIAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3700",451363,"JACKSON HEALTHCARE CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701",451364,"OTTO KAISER MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3702",451365,"SETON HIGHLAND LAKES","671","0","42","78","34","60","0","24","14"
"3703",451367,"EAST TEXAS MEDICAL CENTER PITTSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3704",451371,"SETON EDGAR B DAVIS HOSPITAL","133","0","0","1","0","3","0","0","0"
"3705",451373,"WARD MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706",451375,"LIBERTY DAYTON REGIONAL MEDICAL CENTER","0","0","0","0","0","0","0","0","0"
"3707",451377,"REEVES COUNTY HOSPITAL DISTRICT","116","0","0","0","12","14","0","0","0"
"3708",451378,"BIG BEND REGIONAL MEDICAL CENTER","292","0","7","10","6","12","0","0","0"
"3709",451379,"CORYELL MEMORIAL HEALTHCARE SYSTEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3710",451380,"EAST TEXAS MEDICAL CENTER QUITMAN","75","0","41","35","44","3","16","0","16"
"3711",451385,"GOODALL WITCHER HOSPITAL","195","0","0","0","2","0","0","0","0"
"3712",451386,"MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713",451387,"UVALDE MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3714",451389,"PECOS COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3715",451391,"FRIO REGIONAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716",460001,"UTAH VALLEY HOSPITAL","5854","530","308","1931","939","644","244","581","201"
"3717",460003,"SALT LAKE REGIONAL MEDICAL CENTER","952","0","173","703","3244","348","126","147","37"
"3718",460004,"MCKAY DEE HOSPITAL","8378","18","2","531","2286","303","259","0","66"
"3719",460005,"OGDEN REGIONAL MEDICAL CENTER","1729","0","104","741","2397","465","175","186","77"
"3720",460006,"LDS HOSPITAL","618","13","55","674","2512","768","0","356","500"
"3721",460007,"CEDAR CITY HOSPITAL","1170","0","86","412","447","127","3","83","47"
"3722",460009,"UNIVERSITY OF UTAH HOSPITALS AND CLINICS","14814","4149","646","1903","25329","1374","516","469","1980"
"3723",460010,"INTERMOUNTAIN MEDICAL CENTER","8293","2079","190","1236","6830","545","765","525","667"
"3724",460011,"CASTLEVIEW HOSPITAL","1111","268","1437","233","56","66","299","7","6"
"3725",460013,"MOUNTAIN VIEW HOSPITAL","988","190","32","393","58","103","0","32","22"
"3726",460014,"MOUNTAIN WEST MEDICAL CENTER","720","13","37","720","132","91","1","40","4"
"3727",460015,"LOGAN REGIONAL HOSPITAL","4911","683","1","631","1037","276","58","179","30"
"3728",460017,"BRIGHAM CITY COMMUNITY HOSPITAL","1027","300","39","465","40","23","0","40","9"
"3729",460019,"UINTAH BASIN MEDICAL CENTER","263","187","51","161","14","30","0","75","5"
"3730",460021,"DIXIE REGIONAL MEDICAL CENTER","3069","16","280","1476","1746","609","336","268","321"
"3731",460023,"AMERICAN FORK HOSPITAL","4136","352","63","613","598","287","0","400","97"
"3732",460026,"SEVIER VALLEY HOSPITAL","309","154","14","71","48","17","0","5","2"
"3733",460030,"ASHLEY REGIONAL MEDICAL CENTER","1190","218","643","230","103","68","127","9","2"
"3734",460039,"BEAR RIVER VALLEY HOSPITAL","442","92","13","201","31","2","0","3","1"
"3735",460041,"DAVIS HOSPITAL AND MEDICAL CENTER","4062","1067","328","1530","3973","889","69","396","99"
"3736",460042,"LAKEVIEW HOSPITAL","349","30","82","183","1157","79","17","34","45"
"3737",460043,"OREM COMMUNITY HOSPITAL","3","160","159","444","97","75","0","10","4"
"3738",460044,"ALTA VIEW HOSPITAL","4958","569","80","757","304","365","0","73","14"
"3739",460047,"ST MARK'S HOSPITAL","973","448","114","528","469","734","217","22","105"
"3740",460049,"THE ORTHOPEDIC SPECIALTY HOSPITAL","0","0","176","2905","51","0","0","0","0"
"3741",460051,"JORDAN VALLEY MEDICAL CENTER","4035","83","418","1492","3851","477","12","186","112"
"3742",460052,"TIMPANOGOS REGIONAL HOSPITAL","1001","0","76","178","180","204","238","17","62"
"3743",460054,"CACHE VALLEY  HOSPITAL","101","12","144","760","960","48","0","165","12"
"3744",460057,"PARK CITY HOSPITAL","1074","46","91","1377","133","99","0","43","11"
"3745",460058,"RIVERTON HOSPITAL","4927","107","54","559","234","370","0","228","16"
"3746",460060,"LONE PEAK HOSPITAL","603","0","20","414","134","106","0","69","15"
"3747",461300,"DELTA COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3748",461301,"FILLMORE COMMUNITY HOSPITAL","70","0","0","0","8","6","0","0","0"
"3749",461303,"SANPETE VALLEY HOSPITAL - CAH","382","93","4","20","32","7","0","5","0"
"3750",461304,"CENTRAL VALLEY MEDICAL CENTER - CAH","44","22","18","237","11","28","0","2","1"
"3751",461306,"GUNNISON VALLEY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3752",461307,"HEBER VALLEY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3753",461308,"SAN JUAN HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3754",461309,"KANE COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3755",461310,"BLUE MOUNTAIN HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3756",461333,"GARFIELD MEMORIAL HOSPITAL","167","0","0","0","71","2","0","0","0"
"3757",461335,"BEAVER VALLEY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758",470001,"CENTRAL VERMONT MEDICAL CENTER","2113","578","47","455","2435","316","7","27","51"
"3759",470003,"UNIVERSITY OF VERMONT MEDICAL CENTER","13482","3034","5660","5478","9192","3159","1939","1509","382"
"3760",470005,"RUTLAND REGIONAL MEDICAL CENTER","3100","404","172","690","252","224","17","66","64"
"3761",470011,"BRATTLEBORO MEMORIAL HOSPITAL","2027","481","105","470","1273","164","0","0","42"
"3762",470012,"SOUTHWESTERN VERMONT MEDICAL CENTER","3931","0","66","255","1216","235","12","15","0"
"3763",470024,"NORTHWESTERN MEDICAL CENTER INC","1887","272","150","198","172","233","189","8","3"
"3764",471301,"GIFFORD MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765",471304,"NORTH COUNTRY HOSPITAL AND HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3766",480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767",490001,"NORTON COMMUNITY HOSPITAL","1150","5","3","23","211","14","0","3","11"
"3768",490002,"RUSSELL COUNTY MEDICAL CENTER","259","0","0","1","2","0","0","0","0"
"3769",490004,"SENTARA RMH MEDICAL CENTER","6411","2351","337","1721","768","441","109","204","132"
"3770",490005,"WINCHESTER MEDICAL CENTER","5178","380","561","3454","0","979","2441","0","8633"
"3771",490007,"SENTARA NORFOLK GENERAL HOSPITAL","2819","414","71","276","909","595","857","268","535"
"3772",490009,"UNIVERSITY OF VIRGINIA MEDICAL CENTER","7346","1552","1078","1817","4267","582","173","270","1067"
"3773",490011,"BON SECOURS DEPAUL MEDICAL CENTER","2290","52","110","713","1230","395","36","51","83"
"3774",490013,"SENTARA HALIFAX REGIONAL HOSPITAL","1535","217","27","169","76","14","37","6","26"
"3775",490017,"BON SECOURS MARYVIEW MEDICAL CENTER","4041","0","108","465","436","380","145","47","238"
"3776",490018,"AUGUSTA HEALTH","6739","1486","385","678","248","387","138","173","162"
"3777",490019,"NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","177","0","42","239","16","64","81","4","5"
"3778",490020,"JOHN RANDOLPH MEDICAL CENTER","2076","131","198","524","114","4","7","30","23"
"3779",490021,"CENTRA  HEALTH, INC","3410","1464","132","779","1976","719","9741","196","719"
"3780",490022,"MARY WASHINGTON HOSPITAL, INC","7062","0","9","273","4328","191","342","24","199"
"3781",490023,"FAUQUIER HOSPITAL","2784","126","132","1899","6512","449","2707","117","167"
"3782",490024,"CARILION ROANOKE MEMORIAL HOSPITAL","9414","156","133","1289","525","592","123","67","344"
"3783",490032,"MEDICAL COLLEGE OF VIRGINIA HOSPITALS","6120","508","500","2130","3617","833","416","233","967"
"3784",490033,"WARREN MEMORIAL HOSPITAL","0","156","0","233","0","149","0","0","1081"
"3785",490037,"RIVERSIDE SHORE MEMORIAL HOSPITAL","612","237","19","65","141","36","9","7","20"
"3786",490038,"SMYTH COUNTY COMMUNITY HOSPITAL","1114","189","69","134","13","95","0","0","1"
"3787",490040,"INOVA ALEXANDRIA HOSPITAL","5288","472","71","767","708","720","29","35","105"
"3788",490041,"MARY IMMACULATE HOSPITAL","1779","335","166","1394","4853","541","18","2","112"
"3789",490042,"CARILION NEW RIVER VALLEY MEDICAL CENTER","5166","0","0","330","114","183","7","24","106"
"3790",490043,"INOVA LOUDOUN HOSPITAL","2165","0","31","373","1252","740","18","82","110"
"3791",490044,"SENTARA OBICI HOSPITAL","1034","0","55","111","595","180","108","31","239"
"3792",490045,"NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER","969","0","16","293","214","156","48","37","75"
